Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 330PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/912/CD10ED220DO3F.jpg,CAP MICA 5PF 0.5PF 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2519/CD%20SERIES.jpg,CAP MICA 500PF 1% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2591/MIN02-002C%2CCC%2CDC%20SERIES%20YELLOW%20HIGHLIGHT.jpg,CAP MICA 15PF 5% 300V SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/338-2220%285750%29.jpg,CAP MICA 1000PF 5% 100V 2220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/922/CDV16F.jpg,CAP MICA 680PF 5% 1KV RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/338-2220%285750%29.jpg,CAP MICA 390PF 5% 1KV 2220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2519/CD%20SERIES.jpg,CAP MICA 1000PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/945/CD19FD182FO3F.jpg,CAP MICA 3300PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 180PF 1% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/945/CD19FD182FO3F.jpg,CAP MICA 1000PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2591/MIN02-002C%2CCC%2CDC%20SERIES%20YELLOW%20HIGHLIGHT.jpg,CAP MICA 33PF 5% 300V SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1080/338-1812%284532%29.jpg,CAP MICA 270PF 5% 500V 1812
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/338-2220%285750%29.jpg,CAP MICA 2000PF 5% 100V 2220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/338-2220%285750%29.jpg,CAP MICA 680PF 5% 1KV 2220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/922/CDV16F.jpg,CAP MICA 820PF 5% 1KV RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 50PF 5% 1KV 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 470PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/945/CD19FD182FO3F.jpg,CAP MICA 1200PF 1% 500V RADIAL
