Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC20A10K.jpg,POT 10K OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1245/P160KNP-0QC15B50K.jpg,POT 200K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1245/P160KNP-0QC15B50K.jpg,POT 50K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6095/MFG_PTN24B-B1015K1PB.jpg,POT 10K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/P090S-14T20BR10K.JPG,POT 10K OHM 1/32W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2096/P170N-QC20BR500.JPG,POT 500 OHM 1/10W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/367/P170N2-QC25BR1K.JPG,POT 1K OHM 1/10W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/403/P231-EC35BR5K.jpg,POT 5K OHM 1/2W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/734/P160KNP-0QD20B.jpg,POT 100K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6095/MFG_PTN24B-B1015K1B.jpg,POT 10K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6095/MFG_PTN24B-B1120DPB.jpg,POT 1M OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KNPD-2QC25B2K.jpg,POT 2K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KNPD-4FC20B10K.jpg,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5373/MFG_RK09K1110A0J.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1130/P160KNPD-4QA15A5K.JPG,POT 5K OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/403/P160KN2-0EC15B100K.jpg,POT 100K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/403/P160KN2-0EC15B100K.jpg,POT 50K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN2-4QC20B10K.jpg,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1251/P160KN2-0QA25B10K.JPG,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6095/MFG_PTN24B-B5025DPB.jpg,POT 50K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2499/PTN24B-B1120DB.jpg,POT 1M OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/363/P160KN2-0EC15B1MEG.jpg,POT 1M OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/09VR1H25F1C103B1.jpg,POT 10K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5375/MFG_RK09D1130C2P.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/PTV112-4420A-A104.jpg,POT 100K OHM 1/20W CARBON LOG
-,POT 20K OHM 1/20W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6095/MFG_PTN24B-C20020DB.jpg,POT 200K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1059/PTV112-4420A-A503.jpg,POT 50K OHM 1/20W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/714/PTV112-4420A-B503.JPG,POT 10K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK09Y11L0001.jpg,POT 10K OHM 0.01W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK09K1130A5R.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK09K1130AP5.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1184/P0915N-FC15BR10K.jpg,POT 100K OHM 1/20W PLASTIC LIN
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/908/P0915N-EC15BR10K.jpg,POT 10K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/908/P0915N-EC15BR10K.jpg,POT 100K OHM 1/20W PLASTIC LIN
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 250K OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/734/P160KNP-0QD20B.jpg,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC15B50K.jpg,POT 50K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC15B10K.jpg,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/918/P160KN-0QC15A500K.jpg,POT 500K OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC15B20K.jpg,POT 20K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/734/P160KNP-0QD20B.jpg,POT 50K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/734/P160KNP-0QD20B.jpg,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC15B500K.jpg,POT 500K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 1M OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KNP-0QD20B100K.jpg,POT 100K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1245/P160KNP-0QC15B50K.jpg,POT 10K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC15B100K.jpg,POT 100K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 100K OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/718/P160KN-0FC18C2K5.JPG,POT 2.5K OHM 1/10W PLASTIC R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QD15B1K.jpg,POT 1K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC15A1M.jpg,POT 1M OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/23/P160KN-0QD15B1MEG.jpg,POT 1M OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KNP-0FC25B5K.jpg,POT 5K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 100K OHM 1/10W PLASTIC R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/P160KN-0QC15C100K.jpg,POT 100K OHM 1/10W PLASTIC R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 10K OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 500K OHM 1/10W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1251/P160KN-0EC15B1MEG.JPG,POT 1M OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/P160KNP-0EC15A10K.jpg,POT 2K OHM 1/5W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2303/P160KNP-0FC25C10K.jpg,POT 10K OHM 1/10W PLASTIC R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5783/MFG_PTN-16-1B2-A201.jpg,POT 10K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5783/MFG_PTN-16-1B2-A201.jpg,POT 10K OHM 1/8W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5783/MFG_PTN-16-1B2-A201.jpg,POT 50K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5783/PTN16-A100230K1B2.jpg,POT 100K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5783/PTN16-A100130K1A2.jpg,POT 100K OHM 1/8W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5783/MFG_PTN-16-1B2-A201.jpg,POT 100K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK09D1130C1B.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK09D117000C.jpg,POT 10K OHM 1/20W LOGARITHMIC
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/367/P170S2-QC15BR1K.jpg,POT 1K OHM 1/10W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/941/P110KH-0F20BR10K.jpg,POT 10K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/369/P110KH1-0F25BR10K.jpg,POT 10K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901.JPG,POT 10K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2316/PTD901-1015F-B203.JPG,POT 20K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901.JPG,POT 1K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901-2015K.JPG,POT 50K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901.JPG,POT 20K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901.JPG,POT 50K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901.JPG,POT 5K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2316/PTD901-1015F-B203.JPG,POT 100K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901.JPG,POT 10K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD901-2015K.JPG,POT 100K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK09D117000B.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5675/MFG_RK09D1130C3C.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK12L12C0A0E.jpg,POT 10K OHM 1/20W LOGARITHMIC
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK12L12C0A0G.jpg,POT 10K OHM 1/20W LOGARITHMIC
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK12L1230A08.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 10K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 10K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 50K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 20K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 100K OHM 0.06W CARBON R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5524/PDB182-K415K-104B3.jpg,POT CARBON 100K PANEL MNT
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182-E420K-103A.JPG,POT 10K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 100K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 500K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB241.JPG,POT 10K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5373/MFG_RK11K1140A3L.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5494/PTV09A-6230F-B103.jpg,POT 10K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/PDB181-GTR02-504C2.jpg,POT 500K OHM 1/10W CARBON R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/PDB181-GTR02-254A2.jpg,POT 250K OHM 1/10W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3659/MFG_PDB181-GTR02-504A2.jpg,POT 500K OHM 1/10W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/369/P091N-FC25BR10K.jpg,POT 10K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/369/P091N-FC25BR5K.jpg,POT 5K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/840/PDB182-GTRB1-254MN.JPG,POT 500K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2147/P0915N-FC20BR10K.jpg,POT 10K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/369/P0915N-QC20BR5K.jpg,POT 5K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 1K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 100K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 100K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 5K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 50K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 100K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB182.JPG,POT 10K OHM 1/8W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/745/PC16SH-10IP06-103A2020-TA.jpg,POT 10K OHM 1/5W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/P092N-QC20AR10K.jpg,POT 10K OHM 1/40W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5657/MFG_RK09K1130D62.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5522/PDB181-GTR01-253A2.jpg,POT 25K OHM 1/10W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2551/PDBxxx-Series.jpg,POT 500K OHM 1/5W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/PDB181-GTR01-254C2.jpg,POT 500K OHM 1/10W CARBON R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2551/PDBxxx-Series.jpg,POT 250K OHM 1/5W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/PDB181-GTR01-254C2.jpg,POT 500K OHM 1/10W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3598/MFG_PDB181-GTR01-254A2.jpg,POT 250K OHM 1/10W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1168/P231-QC15BR10K.jpg,POT 10K OHM 1/2W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/26/P231-QC20BR100K.jpg,POT 100K OHM 1/2W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/660/P231-FC20BR10K.jpg,POT 10K OHM 1/2W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/P231-FD20BR10K.JPG,POT 10K OHM 1/2W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2594/MFG_P231%20Series.jpg,POT 50K OHM 1/2W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/375/P231-FC20AR100K.jpg,POT 100K OHM 1/4W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2551/PDBxxx-Series.jpg,POT 250K OHM 0.06W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/369/P081N-271F2CBR10K.jpg,POT 10K OHM 1/20W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/371/P170S-FC15BR100K.jpg,POT 100K OHM 1/10W PLASTIC LIN
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/369/P170S-FC20BR10K.jpg,POT 10K OHM 1/10W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/PTD902%20Series.JPG,POT 20K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 50K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD902-2015F-A103.JPG,POT 10K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 100K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 200K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/PTD902%20Series.JPG,POT 1K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 1K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 5K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD902-2020K-A103.JPG,POT 10K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1816/PTD902-1025K-A103.JPG,POT 10K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 50K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/PTD902%20Series.JPG,POT 100K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/PTD902%20Series.JPG,POT 5K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/PTD902%20Series.JPG,POT 10K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 10K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/PTD902%20Series.JPG,POT 50K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PTD902-xxxxK%20Series.JPG,POT 20K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB241-x420P-103B0.JPG,POT 250K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5523/MFG_PDB241-E420K-254B0.jpg,POT 250K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB241.JPG,POT 10K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB241-x420P-103B0.JPG,POT 10K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3685/MFG_PDB241-E420K-504B0.jpg,POT 500K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB241-x420P-103B0.JPG,POT 10K OHM 1/2W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PDB241.JPG,POT 250K OHM 1/4W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/RK09L1140A2U.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/13/PTD904.JPG,POT 10K OHM 1/20W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310Y-001.jpg,POT 1K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4838/PRS12R-4025F-103B1.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4838/PRS12R-4025K-103B1.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2502/RK09L114001T.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/840/PDB182-GTRB1-254MN.JPG,POT 250K OHM 0.06W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4841/PDB182-GTRB1-504MN.jpg,POT 500K OHM 0.06W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/840/PDB182-GTRB1-254MN.JPG,POT 250K OHM 0.06W CARBON M/N
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2546/P170SP1-FC15AR10K.jpg,POT 10K OHM 1/20W PLASTIC LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/369/P092N-FC25BR10K.jpg,POT 100K OHM 1/40W PLASTIC R-LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6383/RK09L1140A5L.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/PDB241-GTR02-504A2.jpg,POT 250K OHM 1/4W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2551/PDBxxx-Series.jpg,POT 100K OHM 1/4W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6347/PC16SH-10CP06-472A2020-TA.jpg,POT 4.7K OHM 1/5W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5534/PC16SH-10IP06-251A2020-TA.jpg,POT 250 OHM 1/5W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5530/PC16SH-10IP06-101A2020-TA.jpg,POT 100 OHM 1/5W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/RK09L112003S.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/RK09L114001E.jpg,POT 10K OHM 1/20W LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6383/PC16SH-07IP04-201A2020-TA.jpg,POT 200 OHM 1/5W CARBON LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/404/3310R-125-103L.jpg,POT 10K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/PTD904-1020K-A103.jpg,POT 10K OHM 1/40W CARBON LOG
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6462/RK09L12B0A1V.jpg,POT 10K OHM 1/20W LOGARITHMIC
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/RK09L12D0A1W.jpg,POT 10K OHM 1/20W LOGARITHMIC
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6383/RK09L12D0A1T.jpg,POT 10K OHM 1/20W LOGARITHMIC
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310C-001.jpg,POT 5K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310C-001.jpg,POT 50K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310Y-001.jpg,POT 100K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310Y-001.jpg,POT 20K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310Y-001.jpg,POT 2K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/411/MFG_3310P.jpg,POT 10K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310C-001.jpg,POT 10K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310C-001.jpg,POT 1K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310Y-001.jpg,POT 50K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310C-001.jpg,POT 1M OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310C-001.jpg,POT 100K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310Y-001.jpg,POT 1M OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/3310C-001.jpg,POT 20K OHM 1/4W PLASTIC LINEAR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5617/PC16SV-10IP11-103A2020-TA.jpg,POT 10K OHM 1/5W CARBON LINEAR
