Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1261/MFG_TBH-SERIES.jpg,RES 10 OHM 5% 25W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6506/MFG_118%7ETO220-2-FULLPACK%7E%7E2.jpg,RES 1 OHM 1% 30W TO220-2
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2997/MP900-8%20SERIES.JPG,RES 4 OHM 1% 30W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2997/MP900-8%20SERIES.JPG,RES 7.5 OHM 1% 30W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2997/MP900-8%20SERIES.JPG,RES 3.3 OHM 1% 30W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2997/MP900-8%20SERIES.JPG,RES 1.5 OHM 1% 30W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1174/AP101-10R-J.jpg,RES 22 OHM 5% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/415/MOX-400238004F.JPG,RES 10M OHM 1% 3/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP820-MP821-Metal-Tab-1%25.jpg,RES 100 OHM 1% 20W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/415/MOX-400238004F.JPG,RES 1 GOHM 1% 3/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/696_TO-247-2.jpg,RES 100 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/696_TO-247-2.jpg,RES 5K OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/696_TO-247-2.jpg,RES 20K OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/696_TO-247-2.jpg,RES 1 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2997/MP900-8%20SERIES.JPG,RES 0.15 OHM 1% 30W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2135/MFG_TCH25.jpg,RES 10 OHM 5% 35W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1174/AP101-10R-J.jpg,RES 2.2 OHM 5% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2997/MP900-8%20SERIES.JPG,RES 0.02 OHM 5% 30W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4569/MFG_AP101.jpg,RES 5 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2581/SR10%20SERIES.JPG,RES 0.01 OHM 1% 1W SR10
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/651/MP850.jpg,RES 10 OHM 1% 60W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/664/1625958.jpg,RES 20M OHM 1% 1W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/716%7ETO247-2%7E%7E2.jpg,RES 4.7 OHM 100W 5% TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2478/13FPR%203W%20SERIES.jpg,RES 0.1 OHM 1% 3W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/637/RS01AR3300FE70.JPG,RES 39K OHM 10W 1% WW AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP850-1%25.jpg,RES 100 OHM 1% 50W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/415/B20J500E.JPG,RES 500 OHM 5% 20W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2583/TEH-Series-1%25-T0247-Resistor.jpg,RES 100 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2583/TEH-Series-1%25-T0247-Resistor.jpg,RES 20 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/651/MP850.jpg,RES 0.5 OHM 1% 60W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/716%7ETO247-2%7E%7E2.jpg,RES 1K OHM 100W 5% TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2583/TEH-Series-1%25-T0247-Resistor.jpg,RES 1 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP850-1%25.jpg,RES 50 OHM 1% 50W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/716%7ETO247-2%7E%7E2.jpg,RES 1 OHM 100W 5% TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2590/TEH-Series-5%25-T0247-Resistor.jpg,RES 0.5 OHM 5% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/651/MP850.jpg,RES 0.02 OHM 1% 60W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/651/MP850.jpg,RES 0.05 OHM 1% 60W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP850-1%25.jpg,RES 1K OHM 1% 50W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2135/MFG_TCH25.jpg,RES 220 OHM 5% 35W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP820-MP821-Metal-Tab-1%25.jpg,RES 0.5 OHM 1% 20W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP820-MP821-Metal-Tab-1%25.jpg,RES 0.2 OHM 1% 20W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP850-1%25.jpg,RES 2 OHM 1% 50W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2579/SR20%20SERIES.JPG,RES 0.2 OHM 1% 2W SR20
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 50 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 100 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2598/TO-126-2-MP825-Series-1%25.jpg,RES 100 OHM 1% 25W TO126
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP820-MP821-Metal-Tab-1%25.jpg,RES 0.1 OHM 1% 20W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/716%7ETO247-2%7E%7E2.jpg,RES 1K OHM 5% 150W TO247-2
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP850-1%25.jpg,RES 5 OHM 1% 50W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 25 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 20 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/716%7ETO247-2%7E%7E2.jpg,RES 2.2 OHM 5% 150W TO247-2
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/716%7ETO247-2%7E%7E2.jpg,RES 10 OHM 5% 150W TO247-2
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/909/MFG_G207.jpg,RES 1.0K OHM 5% WW
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/409/MOX-1N-13.JPG,RES 1M OHM 1% 2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 3 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 1.5 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 75 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2997/MP900-8%20SERIES.JPG,RES 0.01 OHM 5% 16W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2577/TO-220-2-MP820-MP821-Metal-Tab-1%25.jpg,RES 0.02 OHM 1% 20W TO220
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 10 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 0.1 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/415/MOX-400238004F.JPG,RES 100M OHM 1% 1.5W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 1 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 0.5 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 2 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 5 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 0.05 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2446/AW%20SERIES.JPG,RES 100 OHM 10% 2.5W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 33 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 56 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 30 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1168/MOX-1-121005FE.jpg,RES 10M OHM 1% 2.5W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/504/SUPER-MOX-Series.jpg,RES 50M OHM 1% 5W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 15 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 12 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2610/MOX910%20SERIES.jpg,RES 25M OHM 1% 3.8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/409/MOX-2N-13.JPG,RES 100M OHM 1% 3W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2580/USF-19%20SERIES.JPG,RES 1M OHM 0.01% 1/3W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 4 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 8 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/713/MOX-2-121006FE.jpg,RES 100M OHM 1% 5W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 500 OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2573/MP9000%20SERIES.JPG,RES 0.3 OHM 1% 100W TO247
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2594/MOX940%20SERIES.jpg,RES 10M OHM 1% 10W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2610/MOX910%20SERIES.jpg,RES 1M OHM 1% 3.8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2580/USF-19%20SERIES.JPG,RES 10M OHM 0.01% 1/3W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/415/MOX-400238004F.JPG,RES 100G OHM 1.5W 1% AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2610/MOX910%20SERIES.jpg,RES 10M OHM 1% 3.8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2584/USF-38%20SERIES.JPG,RES 10M OHM 0.1% 3/4W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 10 OHM 0.6W 0.05% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/409/MOX-4N-13.JPG,RES 15M OHM 1% 5W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 1K OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 120 OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 100 OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 10K OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 100 OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2509/AY%20SERIES.JPG,RES 2.2 OHM 10% 4.5W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2580/MOX930%20SERIES.jpg,RES 1M OHM 1% 7.8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/504/SUPER-MOX-Series.jpg,RES 100M OHM 1% 5W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 10K OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 1K OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/2485_AX%20SERIES.JPG,RES 1 OHM 10% 3.5W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5043/MFG_PBV.jpg,RESISTOR - ISA-PLAN THROUGH-HOLE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5043/MFG_PBV.jpg,RESISTOR - ISA-PLAN THROUGH-HOLE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5043/MFG_PBV.jpg,RES 0.01 OHM 1% 10W 4SIP
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1112/MFG_PCS-Series.jpg,RES 0.002 OHM 0.5% 40W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/580/Y1453.jpg,RES 200 OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2591/Z202%20SERIES.JPG,RES 5.0K OHM 1/4W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/580/Y1453.jpg,RES 5K OHM 0.6W 0.005% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1112/MFG_PCS-Series.jpg,RES 0.005 OHM 0.5% 40W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/MOX970%20SERIES.jpg,RES 1M OHM 1% 20W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2509/AY%20SERIES.JPG,RES 100 OHM 10% 4.5W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2594/MOX940%20SERIES.jpg,RES 100M OHM 1% 10W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2584/USF-38%20SERIES.JPG,RES 25M OHM 0.01% 3/4W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 100K OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6025/MFG_AY56GKE.jpg,RES 22 OHM 10% 5.5W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/310/MFG_AZ101KE.jpg,RES 100 OHM 10% 5.5W RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/580/Y1453.jpg,RES 10K OHM 0.6W 0.005% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/580/Y1453.jpg,RES 500 OHM 0.6W 0.005% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/112_S%20SERIES.JPG,RES 100K OHM 0.6W 0.01% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2575/VPR221%20SERIES.JPG,RES 1 OHM 8W 1% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/MOX960%20SERIES.jpg,RES 50M OHM 1% 16W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2575/VPR221%20SERIES.JPG,RES 100 OHM 8W 0.01% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2575/VPR221%20SERIES.JPG,RES 1 OHM 8W 0.1% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/MOX960%20SERIES.jpg,RES 100M OHM 1% 16W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2575/VPR221%20SERIES.JPG,RES 5 OHM 8W 0.02% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2575/VPR221%20SERIES.JPG,RES 10 OHM 8W 0.01% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/413/Y169010R0000T9L.JPG,RES 20 OHM 8W 1% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/MOX960%20SERIES.jpg,RES 1 GOHM 1% 16W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2575/VPR221%20SERIES.JPG,RES 2 OHM 8W 0.02% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/413/Y169010R0000T9L.JPG,RES 0.5 OHM 8W 0.5% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/MOX970%20SERIES.jpg,RES 10M OHM 1% 20W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/413/Y169010R0000T9L.JPG,RES 25 OHM 8W 0.01% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/MOX970%20SERIES.jpg,RES 5M OHM 1% 20W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/413/Y169010R0000T9L.JPG,RES 5 OHM 8W 0.02% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/413/Y169010R0000T9L.JPG,RES 10 OHM 8W 0.01% TO220-4
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/MOX970%20SERIES.jpg,RES 25M OHM 1% 20W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2260/Y07340R50000C0L.JPG,RES 0.1 OHM 10W 1% RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5049/MFG_A-H.jpg,RESISTOR - ISA-PLAN PRECISION TH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2609/LR%20Neohm%201k.jpg,RES 1K OHM 1% 0.6W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2584/LR%20Neohm%2010k.jpg,RES 10K OHM 1% 0.6W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2596/RNMF14%2082k.jpg,RES 82K OHM 1% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2495/100k-Ohm-Axial-5%25-CFR-Series.jpg,RES 100K OHM 5% 1/6W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/ZOR.jpg,RES 0 OHM JUMPER 1/6W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CF%20Series%20100k.jpg,RES 100K OHM 5% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2459/CF%20100k.jpg,RES 100K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6375/300-Ohm-5%25-CF-Axial.jpg,RES 300 OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2409/249-Ohm-1%25.jpg,RES 249 OHM 0.6W 1% AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CF%20220k.jpg,RES 220K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2367/CF%20Series%20270.jpg,RES 270 OHM 5% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2392/CF%20330.jpg,RES 330 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2479/CF%20160.jpg,RES 160 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CF%20Series%2010.jpg,RES 10 OHM 5% 1/8W AXIAL
"https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CFR16,-Neohm(1K-5%).jpg",RES 10K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2495/CFM%20Series%2047.jpg,RES 47 OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CF%20Series%204-7k.jpg,RES 4.7K OHM 5% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2429/CF%203k.jpg,RES 3K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/RNMF14%2022k.jpg,RES 22K OHM 1% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/CF%20Series%20820.jpg,RES 820 OHM 5% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2376/CFSeries%202k.jpg,RES 2K OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2367/CF%20100.jpg,RES 100 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2440/39-Ohm-5%25-ROX%2C-Neohm.jpg,RES 39 OHM 5% 1W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2385/CF%20220.jpg,RES 220 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2520/CF%20Series%2047k.jpg,RES 47K OHM 5% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%2022m.jpg,RES 22M OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2409/CFM%20Series%2033k.jpg,RES 33K OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2450/CF%20620.jpg,RES 620 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2581/LR%20Neohm%20100k.jpg,RES 100K OHM 1% 0.6W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2413/CF%20120.jpg,RES 120 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6375/390-Ohm-5%25-CF-Axial.jpg,RES 390 OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2376/CFSeries%2047k.jpg,RES 47K OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/CF%2010m.jpg,RES 10M OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CFSeries%20390.jpg,RES 390 OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2520/CF%2030.jpg,RES 30 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%20Series%202-2k.jpg,RES 2.2K OHM 5% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/CF%2015.jpg,RES 15 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2466/CF%202-2k.jpg,RES 2.2K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2517/CFSeries%20120.jpg,RES 120 OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2575/RNF-2kOhm1%25.jpg,RES 2K OHM 1% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CFMSeries%201k.jpg,RES 1K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CFSeries%201k.jpg,RES 1K OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2462/CD%201%5E4%200%20R.JPG,RES 0 OHM JUMPER 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2595/RNF-10KOhm1%25.jpg,RES 10K OHM 1% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%2091.jpg,RES 91 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2530/CFSeries%2010k.jpg,RES 10K OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2524/620-Ohm-Axial-5%25-CFR-Series.jpg,RES 620 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2606/RNF18%2075.jpg,RES 75 OHM 1% 1/8W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/CF%204-7k.jpg,RES 4.7K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2453/CFSeries%2022k.jpg,RES 22K OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2506/CFSeries%204-7k.jpg,RES 4.7K OHM 5% 1/2W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1164/MFR-25FBF52-57K6.jpg,RES 57.6K OHM 1% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1792/MFR-25FRF52-17K4.jpg,RES 17.4K OHM 1% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2530/1-Ohm-5%25%2C-ROX%2C-Neohm.jpg,RES 1 OHM 5% 1W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%203-3k.jpg,RES 3.3K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2428/CF%2010.jpg,RES 10 OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2873/RNF14-100Ohm-1%25.jpg,RES 100 OHM 1% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2480/1k-Ohm-Axial-5%25-CFR-Series.jpg,RES 1K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1874/MFR-25FBF52-13R.jpg,RES 13 OHM 1% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CF%205-1k.jpg,RES 5.1K OHM 5% 1/4W AXIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2464/51-Ohm-Axial-1%25-MFR.jpg,RES 51 OHM 1% 1/4W AXIAL
