Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5481/409-Chip-Ferritte-Beads-Black-Field.jpg,FIXED IND 2.2UH 600MA 425MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2499/1008%28LQM2HP%29.jpg,FIXED IND 2.2UH 1.3A 100MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3017/LQM2MP%200806.jpg,FIXED IND 2.2UH 1.2A 138MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2499/1008%28LQM2HP%29.jpg,FIXED IND 4.7UH 1.1A 138MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2398/CBMF%20SERIES%200603.jpg,FIXED IND 10UH 380MA 468MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5481/409-Chip-Ferritte-Beads-Black-Field.jpg,FIXED IND 2.2UH 800MA 288MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2398/CBMF%20SERIES%200603.jpg,FIXED IND 10UH 380MA 468MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2326/0806-%282016-Metric%29-2%2C00x1%2C60x%2C80mm.jpg,FIXED IND 470NH 4.8A 22MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/785/MFG_1210-%283225-Metric%29-BR-Series.jpg,FIXED IND 1UH 2.2A 51.6 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/NLV32T%20SERIES.jpg,FIXED IND 220UH 50MA 21 OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MFG_SMD%20NR%20Series.JPG,FIXED IND 2.2UH 2.2A 50.4MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2922/MCOIL%2C%20MA%20Series.jpg,FIXED IND 470NH 4.1A 26 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/NLV32T%20SERIES.jpg,FIXED IND 1UH 400MA 700 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MFG_SMD%20NR%20Series.JPG,FIXED IND 6.8UH 1.45A 117.6 MOHM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MFG_SMD%20NR%20Series.JPG,FIXED IND 10UH 1.2A 180 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/785/MFG_1210-%283225-Metric%29-BR-Series.jpg,FIXED IND 2.2UH 1.6A 78 MOHM SMD
"https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2326/0806-(2016-Metric)-2,00x1,60x,80mm.jpg",FIXED IND 1UH 4.1A 43 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MFG_SMD%20NR%20Series.JPG,FIXED IND 4.7UH 1.7A 84 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2123/MFG_MLF1005.jpg,FIXED IND 100NH 180MA 510MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/569/0402-TDK.jpg,FIXED IND 2.2UH 350MA 550MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/MFG_NLCV32.jpg,FIXED IND 10UH 450MA 468MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/NLV32T%20SERIES.jpg,FIXED IND 2.2UH 320MA 1 OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3017/LQM2MP%200806.jpg,FIXED IND 4.7UH 1.1A 175MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MFG_SMD%20NR%20Series.JPG,FIXED IND 3.3UH 2A 66 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/785/MFG_1210-%283225-Metric%29-BR-Series.jpg,FIXED IND 100UH 250MA 3 OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/MFG_NLCV32.jpg,FIXED IND 10UH 600MA 504MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2123/MFG_MLF1005.jpg,FIXED IND 220NH 160MA 790MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/NLV32T%20SERIES.jpg,FIXED IND 3.3UH 260MA 1.2OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/NLV32T%20SERIES.jpg,FIXED IND 470UH 25MA 40 OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/NLV32T%20SERIES.jpg,FIXED IND 10UH 150MA 2.1 OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5481/409-Chip-Ferritte-Beads-Black-Field.jpg,FIXED IND 47UH 180MA INFOTMT
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/MFG_NLCV32.jpg,FIXED IND 47UH 180MA 2.132OHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/587_1210-%283225-Metric%29-2%2C70mm.jpg,FIXED IND 4.7UH 1.01A 130MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/587_1210-%283225-Metric%29-2%2C70mm.jpg,FIXED IND 1MH 100MA 13 OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/587_1210-%283225-Metric%29-2%2C70mm.jpg,FIXED IND 100UH 340MA 1.82OHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/587_1210-%283225-Metric%29-2%2C70mm.jpg,FIXED IND 10UH 900MA 172.9 MOHM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/LQP03-Series.jpg,FIXED IND 1.2NH 1.1A 40MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/587_1210-%283225-Metric%29-2%2C70mm.jpg,FIXED IND 22UH 780MA 351MOHM SMD
